OID_,Field1,state_code,county_cod,site_numbe,parameter_,poc,latitude,longitude,datum,parameter,date_local,time_local,date_gmt,time_gmt,sample_mea,units_of_m,units_of_1,sample_dur,sample_d_1,sample_fre,detection_,uncertaint,qualifier,method_typ,method,method_cod,state,county,date_of_la,cbsa_code,LULC,averageTra,clipDEM1km,STATION
6233,6233,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/12/2021 0:00,17:00,7/13/2021 0:00,0:00,0.079,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6234,6234,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/12/2021 0:00,18:00,7/13/2021 0:00,1:00,0.07,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6235,6235,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/12/2021 0:00,19:00,7/13/2021 0:00,2:00,0.067,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6236,6236,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/12/2021 0:00,20:00,7/13/2021 0:00,3:00,0.061,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6237,6237,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/12/2021 0:00,21:00,7/13/2021 0:00,4:00,0.055,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6238,6238,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/12/2021 0:00,22:00,7/13/2021 0:00,5:00,0.054,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6239,6239,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/12/2021 0:00,23:00,7/13/2021 0:00,6:00,0.06,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6240,6240,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/13/2021 0:00,0:00,7/13/2021 0:00,7:00,0.058,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6241,6241,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/13/2021 0:00,1:00,7/13/2021 0:00,8:00,0.062,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6242,6242,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/13/2021 0:00,2:00,7/13/2021 0:00,9:00,0.062,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6243,6243,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/13/2021 0:00,3:00,7/13/2021 0:00,10:00,0.058,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6244,6244,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/13/2021 0:00,4:00,7/13/2021 0:00,11:00,0.058,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6245,6245,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/13/2021 0:00,5:00,7/13/2021 0:00,12:00,0.056,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6246,6246,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/13/2021 0:00,6:00,7/13/2021 0:00,13:00,0.044,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6247,6247,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/13/2021 0:00,7:00,7/13/2021 0:00,14:00,0.04,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6248,6248,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/13/2021 0:00,8:00,7/13/2021 0:00,15:00,0.041,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6249,6249,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/13/2021 0:00,9:00,7/13/2021 0:00,16:00,0.047,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6250,6250,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/13/2021 0:00,10:00,7/13/2021 0:00,17:00,0.062,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6251,6251,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/13/2021 0:00,11:00,7/13/2021 0:00,18:00,0.077,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6252,6252,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/13/2021 0:00,12:00,7/13/2021 0:00,19:00,0.083,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6253,6253,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/13/2021 0:00,13:00,7/13/2021 0:00,20:00,0.088,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6254,6254,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/13/2021 0:00,14:00,7/13/2021 0:00,21:00,0.088,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6255,6255,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/13/2021 0:00,15:00,7/13/2021 0:00,22:00,0.071,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6256,6256,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/13/2021 0:00,16:00,7/13/2021 0:00,23:00,0.066,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6257,6257,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/13/2021 0:00,17:00,7/14/2021 0:00,0:00,0.059,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6258,6258,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/13/2021 0:00,18:00,7/14/2021 0:00,1:00,0.058,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6259,6259,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/13/2021 0:00,19:00,7/14/2021 0:00,2:00,0.054,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6260,6260,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/13/2021 0:00,20:00,7/14/2021 0:00,3:00,0.056,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6261,6261,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/13/2021 0:00,21:00,7/14/2021 0:00,4:00,0.056,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6262,6262,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/13/2021 0:00,22:00,7/14/2021 0:00,5:00,0.057,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6263,6263,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/13/2021 0:00,23:00,7/14/2021 0:00,6:00,0.055,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6264,6264,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/14/2021 0:00,0:00,7/14/2021 0:00,7:00,0.053,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6265,6265,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/14/2021 0:00,1:00,7/14/2021 0:00,8:00,0.05,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6266,6266,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/14/2021 0:00,2:00,7/14/2021 0:00,9:00,0.05,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6267,6267,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/14/2021 0:00,3:00,7/14/2021 0:00,10:00,0.049,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6268,6268,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/14/2021 0:00,4:00,7/14/2021 0:00,11:00,0.034,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6269,6269,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/14/2021 0:00,5:00,7/14/2021 0:00,12:00,0.028,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6270,6270,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/14/2021 0:00,6:00,7/14/2021 0:00,13:00,0.033,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6271,6271,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/14/2021 0:00,7:00,7/14/2021 0:00,14:00,0.038,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6272,6272,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/14/2021 0:00,8:00,7/14/2021 0:00,15:00,0.045,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6273,6273,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/14/2021 0:00,9:00,7/14/2021 0:00,16:00,0.05,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6274,6274,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/14/2021 0:00,10:00,7/14/2021 0:00,17:00,0.053,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6275,6275,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/14/2021 0:00,11:00,7/14/2021 0:00,18:00,0.058,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6276,6276,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/14/2021 0:00,12:00,7/14/2021 0:00,19:00,0.06,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6277,6277,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/14/2021 0:00,13:00,7/14/2021 0:00,20:00,0.061,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6278,6278,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/14/2021 0:00,14:00,7/14/2021 0:00,21:00,0.06,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6279,6279,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/14/2021 0:00,15:00,7/14/2021 0:00,22:00,0.057,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6280,6280,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/14/2021 0:00,16:00,7/14/2021 0:00,23:00,0.055,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6281,6281,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/14/2021 0:00,17:00,7/15/2021 0:00,0:00,0.052,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6282,6282,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/14/2021 0:00,18:00,7/15/2021 0:00,1:00,0.053,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6283,6283,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/14/2021 0:00,19:00,7/15/2021 0:00,2:00,0.048,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6284,6284,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/14/2021 0:00,20:00,7/15/2021 0:00,3:00,0.045,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6285,6285,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/14/2021 0:00,21:00,7/15/2021 0:00,4:00,0.033,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6286,6286,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/14/2021 0:00,22:00,7/15/2021 0:00,5:00,0.037,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6287,6287,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/14/2021 0:00,23:00,7/15/2021 0:00,6:00,0.039,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6288,6288,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/15/2021 0:00,0:00,7/15/2021 0:00,7:00,0.036,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6289,6289,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/15/2021 0:00,1:00,7/15/2021 0:00,8:00,0.044,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6290,6290,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/15/2021 0:00,2:00,7/15/2021 0:00,9:00,0.041,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6291,6291,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/15/2021 0:00,3:00,7/15/2021 0:00,10:00,0.037,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6292,6292,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/15/2021 0:00,4:00,7/15/2021 0:00,11:00,0.036,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6293,6293,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/15/2021 0:00,5:00,7/15/2021 0:00,12:00,0.034,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6294,6294,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/15/2021 0:00,6:00,7/15/2021 0:00,13:00,0.032,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6295,6295,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/15/2021 0:00,7:00,7/15/2021 0:00,14:00,0.037,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6296,6296,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/15/2021 0:00,8:00,7/15/2021 0:00,15:00,0.044,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6297,6297,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/15/2021 0:00,9:00,7/15/2021 0:00,16:00,0.053,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6298,6298,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/15/2021 0:00,10:00,7/15/2021 0:00,17:00,0.059,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6299,6299,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/15/2021 0:00,11:00,7/15/2021 0:00,18:00,0.065,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6300,6300,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/15/2021 0:00,12:00,7/15/2021 0:00,19:00,0.069,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6301,6301,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/15/2021 0:00,13:00,7/15/2021 0:00,20:00,0.07,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6302,6302,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/15/2021 0:00,14:00,7/15/2021 0:00,21:00,0.071,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6303,6303,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/15/2021 0:00,15:00,7/15/2021 0:00,22:00,0.069,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6304,6304,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/15/2021 0:00,16:00,7/15/2021 0:00,23:00,0.074,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6305,6305,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/15/2021 0:00,17:00,7/16/2021 0:00,0:00,0.076,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6306,6306,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/15/2021 0:00,18:00,7/16/2021 0:00,1:00,0.066,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6307,6307,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/15/2021 0:00,19:00,7/16/2021 0:00,2:00,0.06,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6308,6308,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/15/2021 0:00,20:00,7/16/2021 0:00,3:00,0.06,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6309,6309,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/15/2021 0:00,21:00,7/16/2021 0:00,4:00,0.066,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
6310,6310,8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,7/15/2021 0:00,22:00,7/16/2021 0:00,5:00,0.06,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Arapahoe,9/16/2021 0:00,19740,0,13233,1787,72469523036
